system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,final_P_DG_5,final_SOC_BSS_9,step_costs_json,step_times_json,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_std_nn_binary_count,step_model_statuses_json,step_model_sol_counts_json,mean_model_status,min_model_sol_count,num_optimal_steps,num_timelimit_steps,failure_message,experiment_tag
33,Oracle-H3,85,test_id,id_actual,perfect,3,,1704.9905692982502,,,,86.03199934959412,1.7923333197832108,19.426000118255615,0,0,True,,100085,pure_mpc_clean,4,48,True,,1.0,0.12500000195310382,"[21.230367517131423, 10.694659137910328, 10.433180598347121, 4.932701898483299, 7.9852422173413045, 9.230993596169489, 12.721001512273034, 8.769741001123842, 6.16615, 9.439592295683699, 19.507704992783644, 26.959258835700616, 33.245300704766585, 28.72871752685942, 14.56113310957202, 21.56900980741513, 5.25116769795894, 4.057225175622402, 2.82466771449464, 1.5915058068547512, 0.3584398992148624, 0.0, 0.0, 0.44189425238511293, 14.660764121666023, 6.596383761227031, 11.27034819887937, 9.11912296363473, 13.411316915652353, 62.98670250684496, 63.748357425382856, 84.57529769903151, 109.34178647821747, 121.6856361760451, 127.44840895000006, 117.83052655133278, 50.78136595291939, 53.71374262644849, 62.32440277032937, 52.37343373421784, 67.35957922086283, 63.794495654790744, 64.51456602775569, 70.74742955400994, 54.37567532837807, 51.58256619879583, 49.89776608756522, 60.151239096170734]","[0.367999792098999, 3.88100004196167, 3.741000175476074, 0.06800007820129395, 3.8450000286102295, 0.7109999656677246, 2.879999876022339, 1.6719999313354492, 2.065000057220459, 1.0420000553131104, 0.559999942779541, 0.41100001335144043, 0.6949999332427979, 1.0889999866485596, 0.6200001239776611, 1.9660000801086426, 0.12400007247924805, 0.35699987411499023, 0.05299997329711914, 0.6710000038146973, 0.6840000152587891, 0.8029999732971191, 5.330999851226807, 1.5059998035430908, 12.026999950408936, 19.426000118255615, 7.870999813079834, 4.1000001430511475, 3.114000082015991, 0.497999906539917, 0.11100006103515625, 0.09599995613098145, 0.10899996757507324, 0.1510000228881836, 0.18899989128112793, 0.19699978828430176, 0.3859999179840088, 0.41300010681152344, 0.19700002670288086, 0.19099998474121094, 0.14300012588500977, 0.11399984359741211, 0.2799999713897705, 0.41299986839294434, 0.41900014877319336, 0.30100011825561523, 0.10399985313415527, 0.03900003433227539]",698.125,0.0,398.5,290.8125,2.9375,1.7923333197832108,0.0008379787469335597,0.0009968809423617465,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 6, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,48,0,,oracle_mpc
33,Oracle-H7,85,test_id,id_actual,perfect,7,,1615.3555148259572,,,,2057.380999326706,42.86210415263971,300.4390001296997,0,0,True,,100085,pure_mpc_clean,8,48,True,,1.0,0.1250000028677179,"[21.230367280411503, 14.999695544313283, 14.723775906855156, 8.740693502234487, 7.317334190915737, 8.179627069466418, 15.463525881710694, 12.985461130948634, 12.173522551143858, 16.78231598098698, 18.5506189022988, 17.33841456149674, 33.24530036543607, 14.141128283746777, 6.16615, 6.166144163429482, 5.277754557975322, 4.045061722875089, 2.81180481705601, 1.5786439113708535, 0.400663794871478, 0.1384867336557969, 1.0410491439495932, 0.7824681250956974, 19.798245958913796, 33.54107613437424, 12.66042390623577, 9.174007029911678, 17.458271208292018, 62.98670257472959, 63.74835742901873, 84.57529748196269, 98.53102003471776, 90.22280381374702, 93.11082936172618, 83.65219481194936, 50.781369755149385, 53.71374562636567, 62.32440285571143, 52.373433702144176, 67.35957921347149, 63.7945200586787, 64.51456581669868, 70.74741013173242, 54.37567858702518, 51.58256616299719, 49.89776606587412, 60.15123898228532]","[125.7099997997284, 300.2019999027252, 300.4390001296997, 73.53600001335144, 83.26900005340576, 156.5640001296997, 36.003000020980835, 54.46500015258789, 31.348000049591064, 57.93299984931946, 20.03600001335144, 16.23799991607666, 8.246000051498413, 19.21499991416931, 8.45799994468689, 11.101999998092651, 1.7039999961853027, 0.17800021171569824, 2.319000005722046, 14.685999870300293, 81.62800002098083, 19.618000030517578, 26.23199987411499, 20.96400022506714, 300.2479999065399, 145.91499996185303, 59.56500005722046, 26.71499991416931, 29.51099991798401, 7.367999792098999, 1.6440000534057617, 1.7079999446868896, 1.9859998226165771, 1.8840000629425049, 0.4589998722076416, 2.24399995803833, 1.1619999408721924, 0.3059999942779541, 0.30099987983703613, 0.8970000743865967, 1.1040000915527344, 1.1130001544952393, 1.9059998989105225, 0.31999993324279785, 0.4739999771118164, 0.3059999942779541, 0.10800004005432129, 0.04399991035461426]",1557.1666666666667,0.0,887.7916666666666,649.6875,6.5625,42.86210415263971,0.0009707703758949668,0.0013307284071022228,nan,"[2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 3, 2, 4, 3, 2, 2, 1, 5, 1, 3, 1, 1, 1, 2, 2, 3, 2, 3, 2, 3, 3, 3, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1]",2.4375,1.0,45,3,,oracle_mpc
33,Oracle-H3,86,test_id,id_actual,perfect,3,,1663.653312446583,,,,71.66700029373169,1.4930625061194103,15.809999942779541,0,0,True,,100086,pure_mpc_clean,4,48,True,,1.0,0.1250000009734101,"[9.01905572103252, 11.910621937940792, 9.765080029253744, 4.932681328443171, 6.483779769055466, 8.611817822275086, 9.156135602798342, 9.837438982558941, 7.8679970024814, 8.56716144250801, 17.49042329945219, 25.721264401955793, 34.10678543796346, 36.48203636150158, 22.630717134505247, 6.16615, 6.050180520037479, 4.81676754588392, 3.5834505717303604, 2.350229597576801, 1.1171046234232418, 0.0, 0.0, 0.0, 1.2330379149543598, 2.466171842266359, 3.6994018126932247, 4.932727812641853, 18.999124750506972, 24.788910908129182, 69.63511570572649, 82.63694427091264, 97.89687364447599, 113.16223424821318, 121.14531827324798, 138.32971404266223, 57.16078785983759, 49.13443966143178, 61.05216004812676, 72.17437966040774, 63.80429755900567, 69.98062947843383, 58.283037974481324, 61.19092065787897, 55.493139752823, 70.30602324468857, 66.63293262069718, 52.84810956996244]","[0.3469998836517334, 3.322999954223633, 0.6510000228881836, 0.10500001907348633, 9.719000101089478, 2.2079999446868896, 10.942000150680542, 8.855000019073486, 1.4010000228881836, 1.934999942779541, 1.1460001468658447, 0.3059999942779541, 0.49900007247924805, 0.24499988555908203, 0.4119999408721924, 0.13400006294250488, 0.35699987411499023, 0.4780001640319824, 0.4850001335144043, 0.5120000839233398, 0.48600006103515625, 0.039999961853027344, 0.07500004768371582, 2.3410000801086426, 1.1549999713897705, 1.0850000381469727, 0.46900010108947754, 15.809999942779541, 1.872999906539917, 0.4659998416900635, 0.13700008392333984, 0.12600016593933105, 0.48000001907348633, 0.10599994659423828, 0.12299990653991699, 0.125, 0.24300003051757812, 0.25300002098083496, 0.27500009536743164, 0.15900015830993652, 0.2759997844696045, 0.27500009536743164, 0.39099979400634766, 0.27699995040893555, 0.14700007438659668, 0.3190000057220459, 0.06399989128112793, 0.03099989891052246]",698.125,0.0,398.5,290.8125,2.9375,1.4930625061194103,0.0007725450002475856,0.0009965400464860927,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 3, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,48,0,,oracle_mpc
33,Oracle-H7,86,test_id,id_actual,perfect,7,,1582.3127158413124,,,,1203.0030000209808,25.0625625004371,201.9390001296997,0,0,True,,100086,pure_mpc_clean,8,48,True,,1.0,0.12500000115376192,"[10.17096990918159, 14.383604974323067, 13.362890371513888, 8.392448771087317, 7.336544961829231, 8.25465909257261, 10.943561772371336, 14.093766268484215, 13.865772237034498, 14.57416558843967, 15.30917731934155, 15.16337145129625, 33.964104293832605, 21.504806133330963, 6.16615, 6.16615, 6.050172651468856, 4.816759678353361, 3.5834427053121765, 2.350221732404946, 1.1170967598636743, 0.0, 0.0, 0.0, 1.2330379891257293, 32.57156181132021, 16.2104887886151, 11.93191289220109, 18.99912489108136, 24.788911062818308, 69.6351157083599, 80.95120919435595, 83.259452051361, 84.13425826188566, 79.69235606365271, 109.27457697280643, 57.16080035749897, 49.13443978282683, 61.052160067960514, 72.17437961487917, 63.804297589240726, 69.98062949655255, 58.283040946370626, 61.19092064953955, 55.49313972660073, 70.30602312583936, 66.63293257681443, 52.84810954756378]","[39.662999868392944, 110.99300003051758, 201.9390001296997, 36.079999923706055, 71.63199996948242, 75.01999998092651, 34.151999950408936, 34.47699999809265, 34.85899996757507, 18.93400001525879, 20.450000047683716, 11.080000162124634, 2.2829999923706055, 19.3270001411438, 23.73799991607666, 14.710999965667725, 2.2130000591278076, 2.384000062942505, 2.136000156402588, 13.0239999294281, 15.73200011253357, 46.4539999961853, 25.9689998626709, 9.32699990272522, 18.32200002670288, 187.83899998664856, 68.1010000705719, 33.03800010681152, 7.75600004196167, 8.41100001335144, 2.077000141143799, 2.177000045776367, 1.4219999313354492, 2.2690000534057617, 0.4649999141693115, 0.4570000171661377, 0.41499996185302734, 0.41100001335144043, 0.38700008392333984, 0.44899988174438477, 0.437999963760376, 0.4240000247955322, 0.372999906539917, 0.2999999523162842, 0.25, 0.4809999465942383, 0.11899995803833008, 0.04499983787536621]",1557.1666666666667,0.0,887.7916666666666,649.6875,6.5625,25.0625625004371,0.0009129880901119146,0.0009994241642882753,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[4, 1, 3, 1, 1, 3, 3, 1, 2, 2, 2, 2, 1, 4, 5, 6, 1, 1, 1, 1, 3, 2, 5, 2, 3, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,48,0,,oracle_mpc
33,Oracle-H3,87,test_id,id_actual,perfect,3,,1698.8533063363645,,,,44.511000633239746,0.9273125131924947,5.313999891281128,0,0,True,,100087,pure_mpc_clean,4,48,True,,1.0,0.1250000009852645,"[14.8338593283381, 13.03458420359704, 3.5400227582975523, 4.685241293055293, 5.908002337069696, 8.754495177281157, 7.87182330871665, 8.470403983814922, 11.013194920415632, 9.044836468795067, 22.36799434694918, 29.148948487594566, 33.29517320543432, 34.004085139745044, 19.751383403008646, 11.948189872508557, 5.2527322805689645, 4.019381395115247, 3.3433850013328152, 2.111219194754831, 0.8781128272138516, 0.0, 0.0, 0.0, 1.233037907754001, 2.4661718580431775, 12.968338496225943, 11.034027374577342, 24.451537096525186, 45.46313444044077, 73.0883564794336, 96.75407054326192, 115.71058935276734, 108.16742051486139, 125.08833434658065, 110.55299173728363, 58.50454005330151, 56.878606414116454, 69.9318362689444, 60.34514265620616, 68.12354821099196, 56.0772501151121, 48.81873863275814, 67.05472853220508, 53.814888548931314, 56.26478655141545, 58.76031110173229, 64.02385016928785]","[1.0789999961853027, 1.065000057220459, 0.41900014877319336, 0.14100003242492676, 0.11999988555908203, 1.9469997882843018, 2.7279999256134033, 1.123000144958496, 0.6500000953674316, 1.0059998035430908, 0.6480000019073486, 0.39499998092651367, 0.5409998893737793, 0.6789999008178711, 1.2039999961853027, 3.25, 0.21300005912780762, 0.6319999694824219, 4.440000057220459, 0.08999991416931152, 0.7690000534057617, 0.7590000629425049, 0.0710000991821289, 5.295000076293945, 1.4120001792907715, 0.5929999351501465, 5.313999891281128, 2.3289999961853027, 1.5150001049041748, 0.4739999771118164, 0.1380000114440918, 0.13100004196166992, 0.12900018692016602, 0.1510000228881836, 0.13499999046325684, 0.12899994850158691, 0.22900009155273438, 0.23099994659423828, 0.13499999046325684, 0.3299999237060547, 0.37000012397766113, 0.247999906539917, 0.31800007820129395, 0.24600005149841309, 0.31400012969970703, 0.247999906539917, 0.09100008010864258, 0.037000179290771484]",698.125,0.0,398.5,290.8125,2.9375,0.9273125131924947,0.0008395451325678155,0.0009959974001795525,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 3, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,48,0,,oracle_mpc
33,Oracle-H7,87,test_id,id_actual,perfect,7,,1620.4315238522377,,,,2274.495999097824,47.385333314538,300.4830000400543,0,0,True,,100087,pure_mpc_clean,8,48,True,,1.0,0.12499999981061258,"[14.833859329815674, 13.034581986966426, 8.07494410039229, 6.900104199618703, 7.1129742976955255, 10.222380174120985, 9.2499271943122, 13.112744088285236, 16.67455736983926, 15.47753290668451, 20.46250396900872, 18.014188089024863, 33.29517028895638, 20.38086857571969, 6.1661499960233925, 6.16615, 5.5386970747061355, 4.305324848660963, 3.07204768594276, 1.8388665338029888, 0.6057813875387097, 0.0, 0.0, 0.6088500036280955, 1.8419354074500045, 7.6745772206160865, 19.660451353755864, 11.160343018594041, 25.320023005651358, 45.46313457093757, 73.08835652797733, 96.75407054182396, 104.5868769280843, 93.2447911854964, 101.17166918575569, 86.71888809938729, 58.50453951172522, 56.8786062828639, 69.9318137873494, 60.345142426493126, 68.12355081660348, 56.077249954203076, 48.818738506479804, 67.05472703909018, 53.81489201271984, 56.26478630387727, 58.76031083792413, 64.02384522663472]","[4.91100001335144, 0.929999828338623, 207.364000082016, 87.14800000190735, 63.41100001335144, 167.7020001411438, 57.16599988937378, 41.151000022888184, 25.24899983406067, 30.858999967575073, 16.846999883651733, 8.652999877929688, 7.046999931335449, 11.316999912261963, 12.013000011444092, 9.663000106811523, 10.551000118255615, 2.122999906539917, 2.1429998874664307, 300.1710000038147, 300.4830000400543, 97.72900009155273, 45.93499994277954, 11.057000160217285, 300.22900009155273, 300.289999961853, 46.79099988937378, 33.55000019073486, 25.418999910354614, 19.883999824523926, 6.661999940872192, 6.299999952316284, 2.185999870300293, 1.88100004196167, 0.43400001525878906, 0.4270000457763672, 1.2710001468658447, 1.061999797821045, 1.0320000648498535, 1.2549998760223389, 1.2090001106262207, 1.190999984741211, 0.31599998474121094, 0.2219998836517334, 0.9129998683929443, 0.22600007057189941, 0.08899998664855957, 0.03399991989135742]",1557.1666666666667,0.0,887.7916666666666,649.6875,6.5625,47.385333314538,0.0009237714519234348,0.0015213535758276094,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 1, 1, 1, 2, 4, 3, 2, 3, 2, 3, 3, 2, 3, 6, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.5833333333333335,1.0,44,4,,oracle_mpc
33,Oracle-H3,88,test_id,id_actual,perfect,3,,1646.6057073092643,,,,68.21400022506714,1.4211250046888988,16.114999771118164,0,0,True,,100088,pure_mpc_clean,4,48,True,,1.0,0.1250000010267847,"[18.327902604477355, 3.1399605607895524, 5.59453720020925, 8.903222272456958, 11.267341626189213, 9.913926901675064, 11.710693723277888, 12.258486996312502, 9.313265865757874, 6.263348175690204, 20.47669773538379, 29.153129587353, 32.18377160424779, 34.762272017247746, 22.11659894757249, 11.176429034555941, 6.16615, 5.39472537994628, 4.161536802020625, 2.928270829357545, 1.695100857328426, 0.4620268846652968, 0.0, 0.491506196648455, 1.7246467872543716, 1.96434526941281, 3.1975361260618493, 18.601101412048344, 15.673873279660722, 45.24264623498986, 41.00374396852011, 90.21969835758158, 103.64063957158682, 107.18426940391268, 105.13136805948335, 102.77138061242039, 55.063430100021485, 55.045024403799985, 63.22925325816984, 58.46920252945434, 77.01871441274248, 71.58203255993865, 68.60628673186613, 50.09534811981595, 52.359590467753954, 62.235863404174786, 67.0214469750033, 61.66336346042677]","[0.38900017738342285, 1.5940001010894775, 0.36100006103515625, 16.114999771118164, 3.618000030517578, 2.3389999866485596, 1.7109999656677246, 1.633000135421753, 1.2829999923706055, 0.5920000076293945, 0.690000057220459, 0.4230000972747803, 0.7110002040863037, 0.6579999923706055, 1.2260000705718994, 0.5820000171661377, 0.1400001049041748, 5.713000059127808, 0.09000015258789062, 0.7690000534057617, 0.08299994468688965, 0.5809998512268066, 3.8259999752044678, 6.885999917984009, 1.3340001106262207, 1.5909998416900635, 0.7560000419616699, 3.7730000019073486, 2.6039998531341553, 0.7649998664855957, 0.6010000705718994, 0.12800002098083496, 0.3250000476837158, 0.685999870300293, 0.2950000762939453, 0.6419999599456787, 0.23600006103515625, 0.36100006103515625, 0.15199995040893555, 0.15199995040893555, 0.15199995040893555, 0.3969998359680176, 0.2890000343322754, 0.2819998264312744, 0.27900004386901855, 0.2650001049041748, 0.10299992561340332, 0.03299999237060547]",698.125,0.0,398.5,290.8125,2.9375,1.4211250046888988,0.0008139075565120323,0.0009978599129376233,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 2, 4, 5, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,48,0,,oracle_mpc
33,Oracle-H7,88,test_id,id_actual,perfect,7,,1567.2800929463942,,,,2388.699999809265,49.76458332935969,300.48200011253357,0,0,True,,100088,pure_mpc_clean,8,48,True,,1.0,0.12500000198523892,"[18.612280760114928, 10.672101478970847, 12.404319899178667, 9.963166406162685, 10.56884500413295, 8.476226439458513, 13.04609454786624, 16.44629279221366, 14.816404950065545, 14.058713935276282, 17.88305666132203, 17.877454883054305, 30.907402083853768, 21.415868070695815, 6.16615, 6.16615, 6.1661491051210735, 5.394708131080157, 4.161346173681193, 2.9280802158564434, 1.6949102586656861, 0.46183632312026157, 0.0, 0.49151080341873704, 1.72458707078324, 5.859210607598136, 12.346171575682845, 10.584199058170721, 9.506132471492304, 52.406507721100006, 41.00374405163721, 90.21970056262938, 94.92448528205922, 87.3200086169896, 85.2731030998905, 82.94361414286578, 55.063430287316315, 55.045024411176385, 63.22925326211914, 58.469202541276616, 77.01871442487442, 71.58203583286824, 68.60628683182085, 50.09534822404399, 52.359590425508344, 62.23586333511762, 67.02144684497397, 61.66336334108954]","[158.4409999847412, 300.20099997520447, 300.48200011253357, 300.38300013542175, 238.9029998779297, 121.6800000667572, 103.66100001335144, 28.243000030517578, 50.664000034332275, 22.42900013923645, 16.999000072479248, 13.691999912261963, 13.132999897003174, 14.812999963760376, 16.311000108718872, 19.82699990272522, 19.366999864578247, 1.9690001010894775, 1.5360000133514404, 11.313999891281128, 16.91700005531311, 59.859999895095825, 58.7039999961853, 30.08999991416931, 19.889999866485596, 300.146999835968, 45.848000049591064, 60.289000034332275, 4.263000011444092, 8.852999925613403, 10.098000049591064, 4.394999980926514, 2.309000015258789, 2.3559999465942383, 2.3869998455047607, 0.4500000476837158, 0.4230000972747803, 1.2300000190734863, 1.3289999961853027, 1.2350001335144043, 1.0899999141693115, 1.1749999523162842, 0.3489999771118164, 0.30300021171569824, 0.2109999656677246, 0.29200005531311035, 0.11800003051757812, 0.0409998893737793]",1557.1666666666667,0.0,887.7916666666666,649.6875,6.5625,49.76458332935969,0.0009574493018836808,0.0016412833203461963,nan,"[2, 9, 9, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[4, 2, 2, 4, 2, 3, 2, 1, 4, 2, 3, 2, 2, 4, 5, 3, 5, 1, 2, 2, 2, 4, 2, 2, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.5833333333333335,1.0,44,4,,oracle_mpc
33,Oracle-H3,89,test_id,id_actual,perfect,3,,1795.4006709069163,,,,75.7699990272522,1.5785416464010875,16.840999841690063,0,0,True,,100089,pure_mpc_clean,4,48,True,,1.0,0.1250000008084839,"[23.50793650793651, 10.8193250162712, 8.25643178691714, 4.932727663704615, 5.450392865969556, 7.486428565303312, 8.780522939339479, 12.168688227396178, 8.81202637571933, 10.956133107169642, 17.750852994545948, 28.67724163768642, 30.307544656742316, 27.422667188517757, 18.624519791511773, 6.048903021620259, 5.387956064837898, 4.154594668549561, 3.1035903033125143, 1.870407090034847, 0.6373194696502573, 0.0, 0.0, 0.0, 0.19397595226019904, 19.747619369214117, 34.29556168492222, 30.347877375073143, 40.5568760057857, 53.24170962029096, 55.21947322078196, 101.01803886905955, 85.02206616845298, 125.25402669021253, 129.6353437011498, 128.3804592058254, 58.6411738759719, 46.842230124097085, 63.489061328034964, 69.362473130093, 65.95893573451715, 62.918249465512645, 69.04565717211787, 74.77291971751562, 62.648077196411194, 62.296206343613264, 60.58340508914152, 50.77304392412509]","[0.3990001678466797, 0.565000057220459, 8.310999870300293, 0.48000001907348633, 0.13499999046325684, 1.9759998321533203, 1.6180000305175781, 1.9050002098083496, 2.4010000228881836, 2.2339999675750732, 0.9660000801086426, 0.3810000419616699, 0.5880000591278076, 1.378999948501587, 2.437999963760376, 0.6319999694824219, 0.7519998550415039, 1.86899995803833, 5.480000019073486, 0.875, 0.6489999294281006, 0.6979999542236328, 0.06599998474121094, 0.8559999465942383, 3.0259997844696045, 9.744999885559082, 16.840999841690063, 2.3389999866485596, 2.0920000076293945, 0.15599989891052246, 0.7219998836517334, 0.49699997901916504, 0.1659998893737793, 0.15200018882751465, 0.14499998092651367, 0.1359999179840088, 0.2539999485015869, 0.24699997901916504, 0.13199996948242188, 0.12599992752075195, 0.127000093460083, 0.12999987602233887, 0.12999987602233887, 0.1359999179840088, 0.24600005149841309, 0.3819999694824219, 0.10400009155273438, 0.08600020408630371]",698.125,0.0,398.5,290.8125,2.9375,1.5785416464010875,0.0008074844725751472,0.0009991415027532696,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,48,0,,oracle_mpc
33,Oracle-H7,89,test_id,id_actual,perfect,7,,1646.5247662795084,,,,1259.3729996681213,26.23693749308586,300.2389998435974,0,0,True,,100089,pure_mpc_clean,8,48,True,,1.0,0.1250000012536937,"[23.507936393673372, 12.7371668689179, 11.946393844832427, 8.555917936852506, 6.16615, 7.449827133452488, 10.40672411763395, 16.285626579884333, 14.311087069094636, 15.95345876089205, 14.44845882218775, 15.78675457118444, 30.307540811794077, 14.44917542291204, 6.16615, 6.166149995009654, 5.451846813499225, 4.218482408895773, 2.985212005698021, 1.7520376031839207, 0.5189591979359383, 0.0, 0.0, 0.07169307025576642, 1.3047366521995214, 5.718484213654953, 29.75324264414094, 15.02964916934895, 26.209109516194047, 54.978909657254874, 55.21947336328258, 102.37386043469164, 82.42706407367486, 93.02252290723935, 97.68736414487029, 105.82616599854643, 58.64117489735715, 46.842230278337574, 63.4890613493257, 69.36247314555155, 65.95893573999395, 62.91824946768737, 69.04565719600981, 74.77291966638123, 62.64807715048396, 62.296206285154376, 60.58340503147688, 50.773043868860114]","[1.3960001468658447, 42.80399990081787, 58.709999799728394, 50.59299993515015, 52.10800004005432, 83.2260000705719, 63.86899995803833, 45.001999855041504, 51.937000036239624, 26.984999895095825, 21.302000045776367, 13.971999883651733, 10.25, 15.355000019073486, 13.217000007629395, 13.532999992370605, 13.746000051498413, 2.0460000038146973, 1.7969999313354492, 1.9800000190734863, 16.691999912261963, 19.683000087738037, 36.430999994277954, 25.05999994277954, 300.2389998435974, 202.19299983978271, 38.40400004386902, 9.848999977111816, 11.242000102996826, 2.1059999465942383, 2.2940001487731934, 2.062999963760376, 1.998000144958496, 0.4700000286102295, 0.47300004959106445, 2.182999849319458, 0.4330000877380371, 0.3680000305175781, 0.437999963760376, 0.42100000381469727, 0.4089999198913574, 0.4679999351501465, 0.34400010108947754, 0.30500006675720215, 0.2690000534057617, 0.4869999885559082, 0.12400007247924805, 0.0989999771118164]",1557.1666666666667,0.0,887.7916666666666,649.6875,6.5625,26.23693749308586,0.0008954484927308452,0.0012562507230113235,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 1, 4, 2, 2, 6, 3, 1, 2, 2, 2, 1, 2, 3, 2, 3, 3, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.1458333333333335,1.0,47,1,,oracle_mpc
